Category,EnergyBefore,ValueBefore,EnergyAfter,ValueAfter,H,Cx,Rx,Ry,Rz
last,-74.94691351994994,74.94691351994994,-74.94932408732089,74.94932408732089,6,0,1,0,1
best,-75.2584950919256,75.2584950919256,-75.26231219229635,75.26231219229635,3,0,2,2,2
