Category,EnergyBefore,ValueBefore,EnergyAfter,ValueAfter,H,Cx,Rx,Ry,Rz
last,-75.25210647478059,75.25210647478059,-75.42175240521891,75.42175240521891,3,1,4,0,1
best,-75.28442152777573,75.28442152777573,-75.42175241078036,75.42175241078036,3,1,4,0,1
