Category,EnergyBefore,ValueBefore,EnergyAfter,ValueAfter,H,Cx,Rx,Ry,Rz
last,-75.30006132850124,75.30006132850124,-75.36336985552057,75.36336985552057,3,0,2,1,3
best,-75.36597613717768,75.36597613717768,-75.36943800799814,75.36943800799814,3,0,1,1,3
