Category,EnergyBefore,ValueBefore,EnergyAfter,ValueAfter,H,Cx,Rx,Ry,Rz
last,-75.26641867026143,75.26641867026143,-75.36943849514243,75.36943849514243,3,1,1,0,2
best,-75.35928783824588,75.35928783824588,-75.38377750593388,75.38377750593388,2,1,1,0,3
