Category,EnergyBefore,ValueBefore,EnergyAfter,ValueAfter,H,Cx,Rx,Ry,Rz
last,-4.440770320714522,4.440770320714522,-7.07696391844387,7.07696391844387,0,4,1,1,17
best,-7.567357065719496,7.567357065719496,-7.797170940470307,7.797170940470307,0,5,4,6,18
