Category,EnergyBefore,ValueBefore,EnergyAfter,ValueAfter,H,Cx,Rx,Ry,Rz
last,-4.4061973730315795,4.4061973730315795,-7.566042931388865,7.566042931388865,0,4,7,5,22
best,-7.667475235159548,7.667475235159548,-7.773195136014867,7.773195136014867,0,1,3,4,16
