Category,EnergyBefore,ValueBefore,EnergyAfter,ValueAfter,H,Cx,Rx,Ry,Rz
last,-6.727475957708349,6.727475957708349,-7.748777839764165,7.748777839764165,0,6,6,1,20
best,-7.70877275468066,7.70877275468066,-7.873824594475228,7.873824594475228,0,0,2,4,24
