Category,EnergyBefore,ValueBefore,EnergyAfter,ValueAfter,H,Cx,Rx,Ry,Rz
last,-74.24737715445207,74.24737715445207,-74.94568789448458,74.94568789448458,0,7,4,1,11
best,-75.3375527519014,75.3375527519014,-75.4217522870875,75.4217522870875,0,4,0,4,12
