Category,EnergyBefore,ValueBefore,EnergyAfter,ValueAfter,H,Cx,Rx,Ry,Rz
last,-74.38304190867342,74.38304190867342,-75.02807662997522,75.02807662997522,0,4,2,4,15
best,-75.19398293581126,75.19398293581126,-75.34580257386534,75.34580257386534,0,2,2,4,14
