Category,EnergyBefore,ValueBefore,EnergyAfter,ValueAfter,H,Cx,Rx,Ry,Rz
last,-1.0645749802658777,1.0645749802658777,-1.1173489317201137,1.1173489317201137,2,1,1,2,1
best,-1.1110015346957711,1.1110015346957711,-1.1173479547948615,1.1173479547948615,2,1,2,3,0
