Category,EnergyBefore,ValueBefore,EnergyAfter,ValueAfter,H,Cx,Rx,Ry,Rz
last,-1.050501400788348,1.050501400788348,-1.117347213731701,1.117347213731701,2,0,2,0,1
best,-1.1167048605865257,1.1167048605865257,-1.1173473766707414,1.1173473766707414,2,0,3,0,1
