Category,EnergyBefore,ValueBefore,EnergyAfter,ValueAfter,H,Cx,Rx,Ry,Rz
last,-1.0632555111650208,1.0632555111650208,-1.1173490270054438,1.1173490270054438,2,0,2,0,1
best,-1.1170947701624874,1.1170947701624874,-1.1173490198886784,1.1173490198886784,2,0,2,0,1
