Category,EnergyBefore,ValueBefore,EnergyAfter,ValueAfter,H,Cx,Rx,Ry,Rz
last,-0.41920197873604176,0.41920197873604176,-1.1173208741632323,1.1173208741632323,0,8,6,6,6
best,-1.1149121267532085,1.1149121267532085,-1.1173489259545268,1.1173489259545268,0,0,3,8,6
