Category,EnergyBefore,ValueBefore,EnergyAfter,ValueAfter,H,Cx,Rx,Ry,Rz
last,-0.13439529781993206,0.13439529781993206,-1.117344000344311,1.117344000344311,0,4,6,7,6
best,-0.7890048071606587,0.7890048071606587,-1.117349004141174,1.117349004141174,0,10,3,3,7
