Category,EnergyBefore,ValueBefore,EnergyAfter,ValueAfter,H,Cx,Rx,Ry,Rz
last,-7.938677223223085,7.938677223223085,-7.952650031243071,7.952650031243071,1,1,1,1,0
best,-7.9526408418168915,7.9526408418168915,-7.952650040285506,7.952650040285506,1,0,1,0,1
