Category,EnergyBefore,ValueBefore,EnergyAfter,ValueAfter,H,Cx,Rx,Ry,Rz
last,-7.876480331531074,7.876480331531074,-7.9132373252194625,7.9132373252194625,2,0,1,2,0
best,-7.952491320609073,7.952491320609073,-7.952650041837782,7.952650041837782,1,0,1,2,2
