Category,EnergyBefore,ValueBefore,EnergyAfter,ValueAfter,H,Cx,Rx,Ry,Rz
last,-7.942176162728049,7.942176162728049,-7.952648497264004,7.952648497264004,2,0,2,2,0
best,-7.951228684128362,7.951228684128362,-7.952650041829804,7.952650041829804,1,0,1,2,1
