Category,EnergyBefore,ValueBefore,EnergyAfter,ValueAfter,H,Cx,Rx,Ry,Rz
last,-74.55490818383876,74.55490818383876,-75.31712457254926,75.31712457254926,0,4,5,6,14
best,-75.21483412771661,75.21483412771661,-75.29139152749457,75.29139152749457,1,1,3,6,13
