Category,EnergyBefore,ValueBefore,EnergyAfter,ValueAfter,H,Cx,Rx,Ry,Rz
last,-74.68899181040003,74.68899181040003,-74.95856076911437,74.95856076911437,0,6,2,6,14
best,-75.17841333483057,75.17841333483057,-75.31712464555248,75.31712464555248,0,4,0,5,9
