Category,EnergyBefore,ValueBefore,EnergyAfter,ValueAfter,H,Cx,Rx,Ry,Rz
last,-0.35496543070379616,0.35496543070379616,-1.117349024843856,1.117349024843856,2,4,7,6,5
best,-0.9266725154874098,0.9266725154874098,-1.136189416613094,1.136189416613094,0,2,2,4,7
