Category,EnergyBefore,ValueBefore,EnergyAfter,ValueAfter,H,Cx,Rx,Ry,Rz
last,-0.4609183271702272,0.4609183271702272,-0.4784530303352022,0.4784530303352022,0,1,1,3,8
best,-0.9958138654937478,0.9958138654937478,-1.1173484398879934,1.1173484398879934,0,5,1,4,6
