Category,EnergyBefore,ValueBefore,EnergyAfter,ValueAfter,H,Cx,Rx,Ry,Rz
last,-0.36053093511652573,0.36053093511652573,-1.117348983426374,1.117348983426374,0,2,5,1,8
best,-0.8397327836329017,0.8397327836329017,-1.1173490233302674,1.1173490233302674,0,2,3,6,5
