Category,EnergyBefore,ValueBefore,EnergyAfter,ValueAfter,H,Cx,Rx,Ry,Rz
last,-0.04207897977473338,0.04207897977473338,-0.04207897977473338,0.04207897977473338,4,0,0,0,0
best,-1.0570085759332772,1.0570085759332772,-1.1361893106888972,1.1361893106888972,0,5,3,9,5
