Category,EnergyBefore,ValueBefore,EnergyAfter,ValueAfter,H,Cx,Rx,Ry,Rz
last,-74.82758194282457,74.82758194282457,-75.42175239524549,75.42175239524549,0,2,5,5,14
best,-75.12475293346586,75.12475293346586,-75.42175241419237,75.42175241419237,0,2,4,2,15
