Category,EnergyBefore,ValueBefore,EnergyAfter,ValueAfter,H,Cx,Rx,Ry,Rz
last,-74.82538307354045,74.82538307354045,-75.34603003155574,75.34603003155574,0,2,7,1,13
best,-75.26383876191586,75.26383876191586,-75.42175208654741,75.42175208654741,0,2,5,7,17
