Category,EnergyBefore,ValueBefore,EnergyAfter,ValueAfter,H,Cx,Rx,Ry,Rz
last,-74.80243737088213,74.80243737088213,-75.26596266388331,75.26596266388331,0,6,3,2,12
best,-75.38533529589724,75.38533529589724,-75.42174936416683,75.42174936416683,0,0,2,5,11
