Category,EnergyBefore,ValueBefore,EnergyAfter,ValueAfter,H,Cx,Rx,Ry,Rz
last,-1.0754397167742877,1.0754397167742877,-1.1173490266050032,1.1173490266050032,2,0,2,1,0
best,-1.1170496954294848,1.1170496954294848,-1.1173490297140412,1.1173490297140412,2,0,3,0,0
