Category,EnergyBefore,ValueBefore,EnergyAfter,ValueAfter,H,Cx,Rx,Ry,Rz
last,0.9248977957090744,-0.9248977957090744,0.9248977957090744,-0.9248977957090744,3,2,1,1,0
best,0.9739094241013581,-0.9739094241013581,0.9739094241013581,-0.9739094241013581,3,0,2,0,0
