Category,EnergyBefore,ValueBefore,EnergyAfter,ValueAfter,H,Cx,Rx,Ry,Rz
last,0.9326106946657778,-0.9326106946657778,0.9326106946657778,-0.9326106946657778,3,2,1,0,2
best,0.9999742916100527,-0.9999742916100527,0.9999742916100527,-0.9999742916100527,4,0,1,0,2
