Category,EnergyBefore,ValueBefore,EnergyAfter,ValueAfter,H,Cx,Rx,Ry,Rz
last,-74.88205029073958,74.88205029073958,-74.98635835249421,74.98635835249421,0,2,3,3,15
best,-75.16568774663963,75.16568774663963,-75.34580240971165,75.34580240971165,0,3,2,1,13
