Category,EnergyBefore,ValueBefore,EnergyAfter,ValueAfter,H,Cx,Rx,Ry,Rz
last,-6.286029102793526,6.286029102793526,-7.80913113557948,7.80913113557948,0,8,2,5,14
best,-7.908846307553525,7.908846307553525,-7.952650022584004,7.952650022584004,0,2,1,4,20
