Category,EnergyBefore,ValueBefore,EnergyAfter,ValueAfter,H,Cx,Rx,Ry,Rz
last,-6.5783937779213835,6.5783937779213835,-7.461923859267351,7.461923859267351,0,3,4,3,17
best,-7.496920012019625,7.496920012019625,-7.789983002107603,7.789983002107603,1,4,4,5,14
