Category,EnergyBefore,ValueBefore,EnergyAfter,ValueAfter,H,Cx,Rx,Ry,Rz
last,-6.225762539631883,6.225762539631883,-7.864253480654205,7.864253480654205,0,10,1,3,17
best,-7.716619427731275,7.716619427731275,-7.797170980712756,7.797170980712756,0,5,2,1,17
