Category,EnergyBefore,ValueBefore,EnergyAfter,ValueAfter,H,Cx,Rx,Ry,Rz
last,-5.0826258705721745,5.0826258705721745,-7.779488539075019,7.779488539075019,0,3,6,3,13
best,-7.946155141790961,7.946155141790961,-7.952649964375663,7.952649964375663,0,2,1,3,11
