Category,EnergyBefore,ValueBefore,EnergyAfter,ValueAfter,H,Cx,Rx,Ry,Rz
last,-4.658838713042354,4.658838713042354,-7.7899841407912245,7.7899841407912245,1,4,4,3,20
best,-7.687259716428928,7.687259716428928,-7.8091337301094805,7.8091337301094805,0,1,2,4,12
