Category,EnergyBefore,ValueBefore,EnergyAfter,ValueAfter,H,Cx,Rx,Ry,Rz
last,-5.349976479086166,5.349976479086166,-7.78998414605917,7.78998414605917,0,4,4,0,17
best,-7.647860591735382,7.647860591735382,-7.647860591735377,7.647860591735377,1,0,0,5,13
