Category,EnergyBefore,ValueBefore,EnergyAfter,ValueAfter,H,Cx,Rx,Ry,Rz
last,0.14332933293860278,-0.14332933293860278,0.013863846393148804,-0.013863846393148804,4,2,0,2,0
best,0.1628567311944778,-0.1628567311944778,1.0350003716019796e-05,-1.0350003716019796e-05,4,0,1,1,1
