Category,EnergyBefore,ValueBefore,EnergyAfter,ValueAfter,H,Cx,Rx,Ry,Rz
last,-7.938674152055191,7.938674152055191,-7.952650030263748,7.952650030263748,1,1,1,2,1
best,-7.9526500454457505,7.9526500454457505,-7.95265004544575,7.95265004544575,0,0,0,2,0
