Category,EnergyBefore,ValueBefore,EnergyAfter,ValueAfter,H,Cx,Rx,Ry,Rz
last,-75.4106953543775,75.4106953543775,-75.42175045592424,75.42175045592424,2,0,3,1,3
best,-75.41949903926357,75.41949903926357,-75.42175241459978,75.42175241459978,2,0,2,0,3
