Category,EnergyBefore,ValueBefore,EnergyAfter,ValueAfter,H,Cx,Rx,Ry,Rz
last,-75.00779215925857,75.00779215925857,-75.044335611957,75.044335611957,5,0,2,0,5
best,-75.14935321282763,75.14935321282763,-75.14946137826259,75.14946137826259,2,0,1,0,3
