Category,EnergyBefore,ValueBefore,EnergyAfter,ValueAfter,H,Cx,Rx,Ry,Rz
last,-6.293119442082411,6.293119442082411,-7.773027131003723,7.773027131003723,0,4,7,3,16
best,-7.717225209715351,7.717225209715351,-7.952650008586144,7.952650008586144,0,2,2,6,17
