Category,EnergyBefore,ValueBefore,EnergyAfter,ValueAfter,H,Cx,Rx,Ry,Rz
last,-5.134852552023432,5.134852552023432,-7.874503595130353,7.874503595130353,0,4,8,6,15
best,-7.711568009598939,7.711568009598939,-7.809133703067242,7.809133703067242,0,3,1,4,15
