Category,EnergyBefore,ValueBefore,EnergyAfter,ValueAfter,H,Cx,Rx,Ry,Rz
last,0.9346645654712509,-0.9346645654712509,0.9346645654712509,-0.9346645654712509,4,2,0,0,2
best,0.9998916850757535,-0.9998916850757535,0.9998916850757535,-0.9998916850757535,4,1,1,0,2
