Category,EnergyBefore,ValueBefore,EnergyAfter,ValueAfter,H,Cx,Rx,Ry,Rz
last,0.929159556071246,-0.929159556071246,0.929159556071246,-0.929159556071246,4,2,0,1,1
best,0.9999379262452357,-0.9999379262452357,0.9999379262452357,-0.9999379262452357,4,1,1,0,0
