Category,EnergyBefore,ValueBefore,EnergyAfter,ValueAfter,H,Cx,Rx,Ry,Rz
last,0.9318978893120227,-0.9318978893120227,0.9318978893120227,-0.9318978893120227,4,0,0,1,4
best,0.9999911768693275,-0.9999911768693275,0.9999911768693275,-0.9999911768693275,4,1,1,0,2
