Category,EnergyBefore,ValueBefore,EnergyAfter,ValueAfter,H,Cx,Rx,Ry,Rz
last,0.9318978893120227,-0.9318978893120227,0.9318978893120227,-0.9318978893120227,4,0,0,1,2
best,0.9998370595642243,-0.9998370595642243,0.9998370595642243,-0.9998370595642243,4,0,1,0,0
