Category,EnergyBefore,ValueBefore,EnergyAfter,ValueAfter,H,Cx,Rx,Ry,Rz
last,-75.36935670423249,75.36935670423249,-75.38992493567828,75.38992493567828,3,0,3,2,4
best,-75.38563949704978,75.38563949704978,-75.3899261628149,75.3899261628149,3,0,3,2,4
