Category,EnergyBefore,ValueBefore,EnergyAfter,ValueAfter,H,Cx,Rx,Ry,Rz
last,-75.2721237171969,75.2721237171969,-75.28144551634752,75.28144551634752,3,2,1,3,2
best,-75.36199129786372,75.36199129786372,-75.42175152304445,75.42175152304445,1,1,2,4,1
