Category,EnergyBefore,ValueBefore,EnergyAfter,ValueAfter,H,Cx,Rx,Ry,Rz
last,-75.29069972065182,75.29069972065182,-75.34580259893025,75.34580259893025,2,0,3,4,2
best,-75.36114737304084,75.36114737304084,-75.373874167878,75.373874167878,2,0,4,2,3
