Category,EnergyBefore,ValueBefore,EnergyAfter,ValueAfter,H,Cx,Rx,Ry,Rz
last,-75.41458343452,75.41458343452,-75.42175240718554,75.42175240718554,1,0,2,1,5
best,-75.42145681925558,75.42145681925558,-75.42175178746243,75.42175178746243,1,0,2,2,4
