Category,EnergyBefore,ValueBefore,EnergyAfter,ValueAfter,H,Cx,Rx,Ry,Rz
last,-0.17497932454298726,0.17497932454298726,-1.1173490151560168,1.1173490151560168,0,6,7,2,7
best,-1.0413289865940436,1.0413289865940436,-1.117348429125445,1.117348429125445,0,3,5,2,10
