Category,EnergyBefore,ValueBefore,EnergyAfter,ValueAfter,H,Cx,Rx,Ry,Rz
last,-1.0843627585295503,1.0843627585295503,-1.117347688652325,1.117347688652325,0,1,2,1,0
best,-1.1165606537838824,1.1165606537838824,-1.1173488955450803,1.1173488955450803,0,1,1,1,1
