Category,EnergyBefore,ValueBefore,EnergyAfter,ValueAfter,H,Cx,Rx,Ry,Rz
last,-1.036830451814288,1.036830451814288,-1.117349031880713,1.117349031880713,1,2,2,0,0
best,-1.1168209661009316,1.1168209661009316,-1.1173490011772553,1.1173490011772553,1,3,2,1,0
