Category,EnergyBefore,ValueBefore,EnergyAfter,ValueAfter,H,Cx,Rx,Ry,Rz
last,-1.1110696495933525,1.1110696495933525,-1.1173489541283212,1.1173489541283212,1,3,1,2,0
best,-1.117084597047411,1.117084597047411,-1.1173489573112403,1.1173489573112403,0,3,0,1,1
