Category,EnergyBefore,ValueBefore,EnergyAfter,ValueAfter,H,Cx,Rx,Ry,Rz
last,-1.0862113689084207,1.0862113689084207,-1.1173487270750317,1.1173487270750317,2,0,4,2,2
best,-1.1173271130374065,1.1173271130374065,-1.1173490197025204,1.1173490197025204,2,0,2,0,2
