Category,EnergyBefore,ValueBefore,EnergyAfter,ValueAfter,H,Cx,Rx,Ry,Rz
last,-0.33978486154371057,0.33978486154371057,-1.1173490023396677,1.1173490023396677,0,5,5,3,7
best,-0.9973016485392945,0.9973016485392945,-1.1173489469130378,1.1173489469130378,0,6,1,3,8
