Category,EnergyBefore,ValueBefore,EnergyAfter,ValueAfter,H,Cx,Rx,Ry,Rz
last,-1.105615901177794,1.105615901177794,-1.1173487924289567,1.1173487924289567,1,0,5,0,1
best,-1.1148335831499576,1.1148335831499576,-1.1173490337053984,1.1173490337053984,1,2,1,2,0
