Category,EnergyBefore,ValueBefore,EnergyAfter,ValueAfter,H,Cx,Rx,Ry,Rz
last,-0.9496595071600886,0.9496595071600886,-1.1173490219407325,1.1173490219407325,2,1,3,2,0
best,-1.1172660083537223,1.1172660083537223,-1.1173476299530751,1.1173476299530751,2,0,2,0,1
