Category,EnergyBefore,ValueBefore,EnergyAfter,ValueAfter,H,Cx,Rx,Ry,Rz
last,-1.0784757348824303,1.0784757348824303,-1.117349031489596,1.117349031489596,1,0,2,1,0
best,-1.1144614635498256,1.1144614635498256,-1.1173487734277296,1.1173487734277296,1,0,1,1,1
