Category,EnergyBefore,ValueBefore,EnergyAfter,ValueAfter,H,Cx,Rx,Ry,Rz
last,0.9291595560712466,-0.9291595560712466,0.9291595560712466,-0.9291595560712466,4,0,0,1,2
best,0.9990775748379899,-0.9990775748379899,0.9990775748379899,-0.9990775748379899,4,1,1,0,1
