Category,EnergyBefore,ValueBefore,EnergyAfter,ValueAfter,H,Cx,Rx,Ry,Rz
last,0.13212484935828123,-0.13212484935828123,0.014173500490651803,-0.014173500490651803,4,2,0,1,0
best,0.1388359382550851,-0.1388359382550851,0.0001338270793593277,-0.0001338270793593277,4,1,0,2,1
