Category,EnergyBefore,ValueBefore,EnergyAfter,ValueAfter,H,Cx,Rx,Ry,Rz
last,0.18431156291680473,-0.18431156291680473,0.018489009123732247,-0.018489009123732247,4,1,0,2,0
best,0.0014358975347584235,-0.0014358975347584235,3.4171875884503322e-09,-3.4171875884503322e-09,4,1,1,0,1
