Category,EnergyBefore,ValueBefore,EnergyAfter,ValueAfter,H,Cx,Rx,Ry,Rz
last,-6.269550370294232,6.269550370294232,-7.789984156162612,7.789984156162612,0,6,5,4,16
best,-7.5278776390737,7.5278776390737,-7.952649935826752,7.952649935826752,0,5,4,7,13
