Category,EnergyBefore,ValueBefore,EnergyAfter,ValueAfter,H,Cx,Rx,Ry,Rz
last,-6.639739863746517,6.639739863746517,-7.566168969035288,7.566168969035288,0,2,3,0,22
best,-7.626309962276622,7.626309962276622,-7.913237297102202,7.913237297102202,1,3,3,3,12
